"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.457694419E0,-1.190984100E-1,-1.232385635E-1,7.175827026E-2,1.857994192E-1
1.462699333E0,-1.559663117E-1,-2.365565300E-1,1.192903519E-1,3.074323833E-1
1.467704256E0,-1.528847814E-1,-2.314243317E-1,1.179094315E-1,3.013861505E-1
1.472678505E0,-2.632065415E-1,-1.121094227E-1,1.167392731E-1,3.089891002E-1
1.477683429E0,-2.595637441E-1,-1.078886986E-1,1.155834198E-1,3.039289974E-1
1.482688275E0,-2.554608881E-1,-2.175505161E-1,8.412742615E-2,3.459276171E-1
1.487693203E0,-1.364411712E-1,-1.811146736E-2,8.213806152E-2,1.602837471E-1
1.492698126E0,-1.355526149E-1,-1.786518097E-2,8.205699921E-2,1.594585439E-1
1.497703064E0,-9.463340044E-2,-5.269050598E-2,3.999137878E-2,1.154602974E-1
1.502677295E0,-9.168930352E-2,-4.854917526E-2,3.888893127E-2,1.107984647E-1
1.507682218E0,-1.643414795E-1,3.205418587E-2,3.793716431E-2,1.716823263E-1
1.512687064E0,-1.609580517E-1,3.556013107E-2,3.698921204E-2,1.689385069E-1
1.517691987E0,-1.951399297E-1,1.235008240E-3,5.396747589E-2,2.024687775E-1
1.522696910E0,-3.948479891E-2,4.989862442E-3,5.297851562E-2,6.626213994E-2
1.527701851E0,-3.684912622E-2,8.718252182E-3,5.199718475E-2,6.432397101E-2
1.532706544E0,-3.420583904E-2,1.238226891E-2,2.598381042E-2,4.470479182E-2
1.537681005E0,-2.900505066E-2,1.939916611E-2,2.414321899E-2,4.243248323E-2
1.542685914E0,8.877784014E-3,1.929759979E-2,2.416992188E-2,3.217759360E-2
1.547690837E0,1.126936078E-2,2.272653580E-2,2.327632904E-2,3.442791622E-2
1.552695698E0,-6.271016598E-2,-5.019450188E-2,4.532623291E-2,9.223079922E-2
1.557700622E0,-2.108894289E-2,2.990388870E-2,4.450225830E-2,5.761455602E-2
1.562705545E0,-1.848731935E-2,3.302979469E-2,4.368495941E-2,5.780245663E-2
1.567679699E0,-1.590117812E-2,-2.598047256E-3,4.281044006E-2,4.574200579E-2
1.572684622E0,-1.331861317E-2,6.713867188E-4,2.963066101E-3,1.366074587E-2
1.577689545E0,-1.088955998E-2,-1.482949257E-1,1.932144165E-3,1.487067607E-1
1.582694237E0,-8.479937911E-3,-1.442899704E-1,9.117126465E-4,1.445418144E-1
1.587699405E0,-6.078273058E-3,5.034756660E-2,1.912784576E-2,5.420052906E-2
1.592704097E0,3.386530280E-2,-6.091570854E-2,1.820755005E-2,7.203538825E-2
1.597709020E0,3.564991057E-2,-5.757951736E-2,1.736640930E-2,6.991358320E-2
1.602683473E0,3.749291599E-2,2.091717720E-2,1.670551300E-2,4.606865763E-2
1.607688396E0,3.930683434E-2,2.347660065E-2,1.605415344E-2,4.851715002E-2
1.612693304E0,-1.106353924E-1,-1.257719994E-1,1.509761810E-2,1.681865748E-1
1.617698227E0,-1.079368070E-1,-1.222822666E-1,1.420974731E-2,1.637230098E-1
1.622703087E0,-2.806343138E-2,-7.851433754E-2,7.878398895E-2,1.147125725E-1
1.627677318E0,-2.786755562E-2,-7.788491249E-2,7.862854004E-2,1.141275933E-1
1.632682261E0,-1.014466360E-1,-3.604722023E-2,7.790851593E-2,1.328930356E-1
1.637687107E0,-2.209378779E-2,6.822109222E-3,7.667732239E-2,8.008800411E-2
1.642692030E0,-2.190461755E-2,6.801366806E-3,1.772880554E-2,2.898933263E-2
1.647696967E0,1.807898283E-2,-6.649184227E-2,1.683712006E-2,7.093309045E-2
1.652701891E0,1.807898283E-2,-6.649184227E-2,1.683712006E-2,7.093309045E-2
1.657706593E0,-1.804532111E-2,-9.733295441E-2,8.210849762E-2,1.286123750E-1
1.662681054E0,-1.791803539E-2,-9.657645226E-2,8.192539215E-2,1.279055785E-1
1.667685978E0,5.953194201E-2,-9.369659424E-2,8.123111725E-2,1.375558007E-1
1.672690886E0,2.234168351E-2,-5.298018456E-2,8.059597015E-2,9.900384428E-2
1.677695732E0,2.274501324E-2,-5.041790009E-2,2.298069000E-2,5.989501139E-2
1.682700655E0,2.316045761E-2,-9.224176407E-3,2.245330811E-2,3.355060763E-2
1.687705573E0,2.357107401E-2,-7.048845291E-3,2.193069458E-2,3.295811152E-2
1.692679804E0,6.168977916E-2,1.092205048E-1,2.160263062E-2,1.272848033E-1
1.697684708E0,6.203004718E-2,1.106758118E-1,7.525253296E-2,1.475120530E-1
1.702689554E0,-1.491995156E-2,3.372573853E-2,7.525253296E-2,8.380318676E-2
1.707694477E0,2.480866015E-2,-7.654261589E-2,7.410907745E-2,1.093910281E-1
1.712699386E0,2.507081628E-2,-7.383966446E-2,5.846595764E-2,9.746337814E-2
1.717704078E0,6.291793287E-2,-7.112431526E-2,5.782508850E-2,1.111803731E-1
1.722678540E0,6.281419098E-2,-6.842875481E-2,5.718994141E-2,1.090816505E-1
1.727683458E0,1.770256311E-1,1.079440117E-2,5.670070648E-2,1.861976457E-1
1.732688304E0,1.761899143E-1,1.291847229E-2,5.621242523E-2,1.853904248E-1
1.737693256E0,6.099836528E-2,-2.362990379E-2,5.563735962E-2,8.587600774E-2
1.742698256E0,6.087341905E-2,1.754236221E-2,5.512809753E-2,8.397865655E-2
1.747703082E0,6.074768305E-2,1.969957352E-2,5.462360382E-2,8.403625579E-2
1.752677312E0,6.067527831E-2,1.739742756E-1,5.432510376E-2,1.920930891E-1
1.757682235E0,6.060637534E-2,1.752183437E-1,5.403518677E-2,1.931175863E-1
1.762687159E0,6.042093039E-2,1.387350559E-1,5.365943909E-2,1.605535424E-1
1.767692005E0,6.015175581E-2,1.400935650E-1,4.293441772E-3,1.525217175E-1
1.772696924E0,2.222076058E-2,1.414353848E-1,3.979682922E-3,1.432255848E-1
1.777701847E0,2.209392190E-2,1.429393291E-1,3.628730774E-3,1.446822757E-1
1.782706524E0,9.750409424E-2,3.045082092E-2,4.807472229E-2,1.128958804E-1
1.787711678E0,5.901347101E-2,-5.892515182E-3,4.746055603E-2,7.595930407E-2
1.792685909E0,5.862571299E-2,-3.255367279E-3,4.685115814E-2,7.511725940E-2
1.797690837E0,5.811755359E-2,3.815221786E-2,4.629802704E-2,8.352693620E-2
1.802695760E0,5.758000910E-2,4.051733017E-2,2.970600128E-2,7.641700076E-2
1.807700587E0,1.336184591E-1,8.057022095E-2,2.923297882E-2,1.587451422E-1
1.812705510E0,1.325640529E-1,8.265805244E-2,2.876281738E-2,1.588486117E-1
1.817679741E0,1.314766258E-1,4.702734947E-2,2.824115753E-2,1.424613551E-1
1.822684572E0,1.300644130E-1,1.043152809E-2,-8.295059204E-3,1.307454638E-1
1.827689495E0,1.286660880E-1,1.282906532E-2,-8.830070496E-3,1.296052362E-1
1.832694399E0,8.871661127E-2,-2.257657051E-2,-9.438514709E-3,9.202947468E-2
1.837699322E0,8.766132593E-2,-1.760601997E-2,5.453109741E-2,1.047287954E-1
1.842704015E0,4.921448231E-2,-1.740002632E-2,5.448818207E-2,7.545719429E-2
1.847678462E0,4.865472019E-2,-1.483964920E-2,5.390739441E-2,7.411817697E-2
1.852683385E0,4.811732471E-2,2.552843094E-2,5.339431763E-2,7.627536220E-2
1.857688305E0,4.748246074E-2,1.038272381E-1,-9.905815125E-3,1.145984495E-1
1.862693228E0,4.685360193E-2,1.051652431E-1,-1.020336151E-2,1.155815598E-1
1.867698151E0,-3.007316589E-2,1.829738617E-1,-1.040077209E-2,1.857202343E-1
1.872702997E0,-3.009274602E-2,1.841783524E-1,4.332351685E-2,1.915833133E-1
1.877677228E0,4.638232291E-2,2.231698036E-1,4.312610626E-2,2.319826333E-1
1.882682074E0,4.570734501E-2,2.261633873E-1,4.245090485E-2,2.346084365E-1
1.887686997E0,1.219775528E-1,7.275366783E-2,4.255771637E-2,1.482659057E-1
1.892691920E0,1.209772974E-1,1.121745110E-1,4.118633270E-2,1.700439396E-1
1.897696838E0,1.198062003E-1,1.154782772E-1,4.045009613E-2,1.712453456E-1
1.902701761E0,1.565680951E-1,1.545350552E-1,4.021549225E-2,2.236334892E-1
1.907706466E0,1.553799808E-1,1.556251049E-1,3.803443909E-2,2.231786958E-1
1.912680928E0,1.919111758E-1,1.567001343E-1,3.781318665E-2,2.506285470E-1
1.917685851E0,1.904546916E-1,1.576375961E-1,3.762245178E-2,2.500760887E-1
1.922690702E0,7.480235398E-2,8.309388161E-2,3.732490540E-2,1.178691388E-1
1.927695625E0,7.409106195E-2,8.449864388E-2,5.501747131E-2,1.251256506E-1
1.932700525E0,1.124091446E-1,1.595375538E-1,5.522441864E-2,2.028245135E-1
1.937705218E0,3.468516469E-2,8.492231369E-2,5.494213104E-2,1.069275352E-1
1.942679679E0,3.366538882E-2,8.792829514E-2,5.427646637E-2,1.086769446E-1
1.947684606E0,3.338460624E-2,4.855322838E-2,1.026630402E-2,5.981090969E-2
1.952689453E0,3.204838932E-2,5.159902573E-2,9.596824646E-3,6.149518483E-2
1.957694376E0,6.890642643E-2,5.289840698E-2,9.323120117E-3,8.736851626E-2
1.962699299E0,6.834550202E-2,5.250740051E-2,1.242065430E-2,8.707701998E-2
1.967704222E0,1.056851000E-1,-2.162432671E-2,1.201248169E-2,1.085414740E-1
1.972678453E0,6.556522846E-2,1.698765755E-1,1.190757751E-2,1.824791508E-1
1.977683376E0,6.361196935E-2,1.720595360E-1,1.144695282E-2,1.837988011E-1
1.982688222E0,1.771620810E-1,-1.868414879E-2,3.842449188E-2,1.822414386E-1
1.987693213E0,1.749845296E-1,-1.684522629E-2,3.804588318E-2,1.798633828E-1
1.992698059E0,1.728786379E-1,2.265882492E-2,3.773307800E-2,1.783934723E-1
1.997702987E0,1.705276221E-1,2.404308319E-2,6.562232971E-3,1.723392081E-1
2.002677218E0,5.435022712E-2,1.019465923E-1,6.403923035E-3,1.157068067E-1
2.007682141E0,9.178407490E-2,1.027410030E-1,6.253242493E-3,1.379098733E-1
2.012687083E0,9.022624791E-2,1.035389900E-1,6.103515625E-3,1.374712740E-1
2.017691929E0,8.902791142E-2,1.794648170E-1,2.201938629E-2,2.015401770E-1
2.022696852E0,8.723254502E-2,1.806440353E-1,2.178764343E-2,2.017832645E-1
2.027701775E0,1.242851019E-1,1.040577888E-1,2.195930481E-2,1.635757349E-1
2.032706699E0,1.226832122E-1,1.044003963E-1,1.239776611E-5,1.610919410E-1
2.037680929E0,1.212259233E-1,1.421918869E-1,7.534027100E-5,1.868535867E-1
2.042685847E0,1.197326928E-1,1.043179035E-1,8.773803711E-5,1.588022368E-1
2.047690771E0,1.182488203E-1,1.043987274E-1,9.822845459E-5,1.577399361E-1
2.052695631E0,1.546839327E-1,2.811598778E-2,6.789493561E-2,1.712522995E-1
2.057700554E0,1.529541910E-1,2.907037735E-2,6.771373749E-2,1.697799211E-1
2.062705477E0,1.135477275E-1,6.789016724E-2,6.758022308E-2,1.485572205E-1
2.067679713E0,1.120995730E-1,6.860518456E-2,6.744956970E-2,1.477241689E-1
2.072684559E0,7.293082774E-2,-6.272554398E-3,7.216072083E-2,1.027882299E-1
2.077689496E0,3.278480470E-2,7.050824165E-2,7.201957703E-2,1.059862021E-1
2.082694188E0,3.164549172E-2,7.123422623E-2,7.188034058E-2,1.060308233E-1
2.087699111E0,6.830711663E-2,3.513932228E-2,7.252883911E-2,1.056459495E-1
2.092704034E0,6.788122654E-2,3.502559662E-2,7.256221771E-2,1.053561995E-1
2.097708957E0,1.040935963E-1,1.125900745E-1,7.249450684E-2,1.696097144E-1
2.102683429E0,1.023655981E-1,1.130504608E-1,7.242774963E-2,1.688339459E-1
2.107688352E0,2.415937185E-2,7.469964027E-2,6.735897064E-2,1.034453596E-1
2.112693198E0,2.290630341E-2,7.534790039E-2,6.723976135E-2,1.035528384E-1
2.117698121E0,6.024853885E-2,3.810238838E-2,6.708431244E-2,9.788760601E-2
2.122703025E0,5.859455466E-2,-3.749322891E-2,7.971763611E-2,1.058015385E-1
2.127677256E0,5.695080757E-2,-3.614807129E-2,7.945251465E-2,1.042246594E-1
2.132682106E0,9.177216887E-2,4.928112030E-3,7.905769348E-2,1.212292711E-1
2.137687029E0,9.119305015E-2,5.009651184E-3,7.905197144E-2,1.207910725E-1
2.142691953E0,5.154982209E-2,4.384851456E-2,7.994174957E-2,1.047413944E-1
2.147696886E0,4.986648262E-2,4.473161697E-2,7.978153229E-2,1.041761803E-1
2.152701578E0,4.817318916E-2,-3.086042404E-2,7.951736450E-2,9.795934454E-2
2.157706501E0,8.397369087E-2,-6.700491905E-2,3.011417389E-2,1.115710688E-1
2.162680963E0,8.184391260E-2,-6.521630287E-2,2.976417542E-2,1.088002681E-1
2.167685809E0,1.172873825E-1,-1.011672020E-1,2.934455872E-2,1.576459196E-1
2.172690737E0,1.147986352E-1,-9.903573990E-2,2.892971039E-2,1.543493848E-1
2.177695660E0,1.125699282E-1,-9.689760208E-2,5.655860901E-2,1.589339809E-1
2.182700352E0,1.103580296E-1,-9.477615356E-2,5.614089966E-2,1.559269528E-1
2.187705530E0,7.054312527E-2,-1.719689369E-2,5.584716797E-2,9.160224804E-2
2.192679761E0,1.063742191E-1,-1.567840576E-2,5.556201935E-2,1.210306774E-1
2.197684684E0,1.043654382E-1,-1.402497292E-2,6.124591827E-2,1.218191572E-1
2.202689530E0,6.465567648E-2,-5.005550385E-2,6.086540222E-2,1.019338371E-1
2.207694453E0,6.290824711E-2,-4.815077782E-2,6.048774719E-2,9.967302804E-2
2.212699371E0,2.350899577E-2,3.015899658E-2,5.827426910E-2,6.970027544E-2
2.217704294E0,2.215224504E-2,3.166198730E-2,5.797767639E-2,6.967506269E-2
2.222678525E0,5.848246813E-2,-5.584239960E-3,5.763149261E-2,8.229685143E-2
2.227683448E0,1.920318604E-2,3.488612175E-2,5.734157562E-2,6.981303703E-2
2.232688371E0,1.672869921E-2,3.810095787E-2,3.464889526E-2,5.414866860E-2
2.237693218E0,5.314710736E-2,3.968167305E-2,3.434181213E-2,7.469009478E-2
2.242698141E0,5.275884271E-2,3.945374489E-2,3.440189362E-2,7.432081642E-2
2.247703064E0,1.360821724E-2,4.112195969E-2,8.806705475E-2,9.814278006E-2
2.252677276E0,1.241490245E-2,4.277968407E-2,8.773422241E-2,9.839474048E-2
2.257682199E0,1.123002172E-2,-3.206491470E-2,8.730411530E-2,9.368180555E-2
2.262687122E0,1.012402773E-2,-2.980995178E-2,8.684062958E-2,9.237112161E-2
2.267691958E0,-2.972018719E-2,-6.541991234E-2,9.231758118E-2,1.169854275E-1
2.272696881E0,8.188605309E-3,-2.509498596E-2,9.186077118E-2,9.557830747E-2
2.277701809E0,7.207840681E-3,-2.277517319E-2,9.138107300E-2,9.445190302E-2
2.282706501E0,6.234019995E-3,-2.046918869E-2,9.285449982E-2,9.528803087E-2
2.287711424E0,5.266577005E-3,-1.817774773E-2,9.238147736E-2,9.430007797E-2
2.292685886E0,1.184857786E-1,-1.590156555E-2,9.193229675E-2,1.508087753E-1
2.297690732E0,1.178498268E-1,-1.545262337E-2,9.185314178E-2,1.502143965E-1
2.302695650E0,1.170148253E-1,-1.504421234E-2,3.388690948E-2,1.227481988E-1
2.307700573E0,1.162334681E-1,-5.219483376E-2,3.370189667E-2,1.317965766E-1
2.312705510E0,1.152731776E-1,-5.171489716E-2,3.362464905E-2,1.307400210E-1
2.317710434E0,1.141506732E-1,2.432966232E-2,3.260707855E-2,1.211838695E-1
2.322684587E0,1.130366325E-1,2.432394028E-2,3.263950348E-2,1.201427133E-1
2.327689510E0,3.555095196E-2,-1.334881783E-2,3.259468079E-2,5.004472338E-2
2.332694434E0,3.480735421E-2,-1.286935806E-2,3.251171112E-2,4.933744667E-2
2.337699348E0,-3.111094236E-3,-5.049800873E-2,3.645801544E-2,6.236116326E-2
2.342704040E0,7.198905945E-2,-4.983139038E-2,3.633594513E-2,9.479395052E-2
2.347678502E0,7.119631767E-2,-4.917097092E-2,3.621482849E-2,9.379879441E-2
2.352683409E0,1.091006994E-1,-4.852414131E-2,3.610610962E-2,1.247445632E-1
2.357688332E0,1.082252860E-1,-4.786038399E-2,3.886222839E-3,1.183994578E-1
2.362693255E0,3.117936850E-2,-1.236240864E-1,3.632545471E-3,1.275471017E-1
2.367698101E0,3.108447790E-2,-1.224482059E-1,3.379821777E-3,1.263773362E-1
2.372703024E0,-6.644815207E-3,-4.489398003E-2,9.924316406E-2,1.091275796E-1
2.377677255E0,-8.343186975E-2,-1.207814217E-1,9.900474548E-2,1.770620466E-1
2.382682101E0,-8.311900496E-2,-1.197259426E-1,9.876728058E-2,1.760626196E-1
2.387687024E0,3.147545457E-2,-1.186811924E-1,9.855461121E-2,1.574450414E-1
2.392691933E0,3.094270825E-2,-1.175396442E-1,1.042270660E-2,1.219903766E-1
2.397696856E0,1.446187198E-1,-1.540521383E-1,1.015186310E-2,2.115412389E-1
2.402701779E0,1.432574391E-1,-1.526273489E-1,9.882926941E-3,2.095601912E-1
2.407706711E0,1.041738391E-1,-1.511882544E-1,5.850124359E-2,1.926978788E-1
2.412680942E0,6.435826421E-2,-1.495915651E-1,5.818080902E-2,1.729295494E-1
2.417685865E0,6.377074122E-2,-1.483529806E-1,5.793094635E-2,1.715555561E-1
2.422690803E0,-5.074769258E-2,-3.313422203E-2,5.785179138E-2,8.378564757E-2
2.427695650E0,-5.043700337E-2,-3.283405304E-2,5.582809448E-2,8.208984396E-2
2.432700573E0,2.623593807E-2,-1.088864803E-1,5.564308167E-2,1.250629545E-1
2.437705496E0,2.575749159E-2,-1.079001427E-1,5.544567108E-2,1.240165779E-1
2.442679727E0,2.528294921E-2,-1.069223881E-1,5.524921417E-2,1.229800807E-1
2.447684683E0,2.481767535E-2,-1.059625149E-1,5.805492401E-2,1.233464461E-1
2.452689529E0,-1.330325007E-2,-1.426271200E-1,5.778408051E-2,1.544618781E-1
2.457694452E0,-5.180326104E-2,-1.039354801E-1,5.761051178E-2,1.296346132E-1
2.462699394E0,-5.136647820E-2,-1.032857895E-1,9.840869904E-2,1.516269812E-1
2.467704317E0,-5.092391372E-2,-1.403223276E-1,9.819889069E-2,1.786802248E-1
2.472678563E0,-5.048421025E-2,-1.394141912E-1,9.799194336E-2,1.777284253E-1
2.477683486E0,2.635070682E-2,-2.902745008E-1,9.753704071E-2,3.073550388E-1
2.482688332E0,2.606612444E-2,-2.880369425E-1,1.101160049E-1,3.094677005E-1
2.487693236E0,2.578350902E-2,-2.858153582E-1,1.096496582E-1,3.072104423E-1
2.492698159E0,2.550673485E-2,-2.083252668E-1,1.093187332E-1,2.366444501E-1
2.497703081E0,2.518802881E-2,-2.068518400E-1,8.696365356E-2,2.257981345E-1
2.502677312E0,6.254443526E-2,-2.053972483E-1,8.667087555E-2,2.315419544E-1
2.507682235E0,6.195610762E-2,-2.039524317E-1,8.638000488E-2,2.299927366E-1
2.512687081E0,6.123977900E-2,-3.914160728E-1,8.565902710E-2,4.053323594E-1
2.517692004E0,6.057795882E-2,-3.879818916E-1,9.994983673E-2,4.052031678E-1
2.522696928E0,1.742146015E-1,-2.706972361E-1,9.951782227E-2,3.369443840E-1
2.527701823E0,1.351547241E-1,-2.308295965E-1,9.914493561E-2,2.852697326E-1
2.532706515E0,1.340309083E-1,-2.289382219E-1,9.877777100E-2,2.830795681E-1
2.537680977E0,9.510973096E-2,-3.034079075E-1,9.827804565E-2,3.328074421E-1
2.542685900E0,9.418508410E-2,-3.008294106E-1,9.776115417E-2,3.300400091E-1
2.547690823E0,1.690275371E-1,-2.598770857E-1,9.738540649E-2,3.249466500E-1
2.552695668E0,1.679554582E-1,-2.580651045E-1,1.171360016E-1,3.294350876E-1
2.557700591E0,1.667954028E-1,-3.327429295E-1,1.166620255E-1,3.900622920E-1
2.562705514E0,1.401212811E-2,-4.067382812E-1,1.160335541E-1,4.231975364E-1
2.567679761E0,1.391142607E-2,-4.035835266E-1,1.153755188E-1,4.199817866E-1
2.572684607E0,9.017372131E-2,-3.613963127E-1,7.962799072E-2,3.808926512E-1
2.577689535E0,8.913576603E-2,-3.580281734E-1,7.895565033E-2,3.773106843E-1
2.582694227E0,8.804330230E-2,-3.930766582E-1,7.816410065E-2,4.103297564E-1
2.587699395E0,8.703827858E-2,-3.894847631E-1,8.554744720E-2,4.081573329E-1
2.592704088E0,4.741209745E-2,-2.721633911E-1,8.509445190E-2,2.890707252E-1
2.597709011E0,4.719460011E-2,-2.699471712E-1,8.464050293E-2,2.868149582E-1
2.602683477E0,9.458780289E-3,-3.429245949E-1,8.399677277E-2,3.531886240E-1
2.607688400E0,-2.823543549E-2,-4.160784483E-1,9.115123749E-2,4.268806192E-1
2.612693308E0,-2.788150311E-2,-4.122997522E-1,9.035968781E-2,4.230051266E-1
2.617698155E0,4.751279950E-2,-3.709723949E-1,8.967876434E-2,3.846040363E-1
2.622703078E0,4.710662365E-2,-3.682414293E-1,1.401281357E-1,3.968081132E-1
2.627677308E0,9.000003338E-3,-3.655157089E-1,1.395730972E-1,3.913609370E-1
2.632682252E0,8.845031261E-3,-3.628071547E-1,1.390209198E-1,3.886310361E-1
2.637687098E0,8.645832539E-3,-2.837570906E-1,1.385965347E-1,3.159142863E-1
2.642692021E0,-2.927055955E-2,-3.196924925E-1,1.381816864E-1,3.495056993E-1
2.647696920E0,-2.923688293E-2,-3.176890612E-1,1.377716064E-1,3.475084898E-1
2.652701843E0,8.490988612E-2,-2.780663967E-1,1.374530792E-1,3.215959557E-1
2.657706539E0,8.416602015E-2,-2.757558823E-1,8.600425720E-2,3.008686720E-1
2.662681232E0,8.337229490E-2,-3.496204615E-1,8.539867401E-2,3.694297500E-1
2.667685924E0,8.258655667E-2,-3.465634584E-1,8.480167389E-2,3.662213729E-1
2.672690770E0,5.434185266E-3,-4.184781313E-1,8.396720886E-2,4.268535685E-1
2.677695693E0,5.463272333E-3,-3.397077322E-1,8.641433716E-2,3.505690065E-1
2.682700385E0,5.563080311E-3,-3.371642828E-1,8.589553833E-2,3.479780812E-1
2.687705328E0,4.314363003E-2,-3.718719482E-1,8.525180817E-2,3.839505040E-1
2.692679789E0,4.284816980E-2,-3.688119650E-1,8.464336395E-2,3.808185004E-1
2.697684636E0,8.117407560E-2,-4.036065340E-1,8.999729156E-2,4.214106991E-1
2.702689559E0,8.054700494E-2,-3.999979496E-1,8.929061890E-2,4.176828873E-1
2.707694482E0,7.983946800E-2,-4.722557068E-1,8.837127686E-2,4.870413492E-1
2.712699391E0,4.041486979E-2,-4.285999537E-1,7.740211487E-2,4.374041259E-1
2.717704083E0,4.004830122E-2,-4.239845276E-1,7.649230957E-2,4.326867452E-1
2.722678544E0,7.835653424E-2,-4.584686756E-1,7.561302185E-2,4.712224550E-1
2.727683482E0,7.767233253E-2,-4.540029764E-1,7.474708557E-2,4.666249250E-1
2.732688328E0,1.527818441E-1,-4.509756565E-1,1.611766815E-1,5.026920104E-1
2.737693247E0,1.514876485E-1,-4.423358440E-1,1.595087051E-1,4.940167341E-1
2.742698170E0,-3.958180547E-2,-3.949712515E-1,1.578674316E-1,4.271898112E-1
2.747703107E0,-1.160321236E-1,-3.103276491E-1,7.321262360E-2,3.393033919E-1
2.752677338E0,-1.157648563E-1,-2.960222960E-1,7.041931152E-2,3.255604108E-1
2.757682261E0,-7.690790296E-2,-3.681595325E-1,6.963634491E-2,3.824990032E-1
2.762687082E0,-7.656148076E-2,-3.587030172E-1,6.780052185E-2,3.729965491E-1
2.767692005E0,-7.626953721E-2,-3.495779037E-1,6.408882141E-2,3.634957085E-1
2.772696923E0,-7.606479526E-2,-3.405636549E-1,6.236076355E-2,3.544831744E-1
2.777701846E0,-7.591676712E-2,-2.943339348E-1,6.078243256E-2,3.099843945E-1
2.782706520E0,-7.577171922E-2,-2.861354351E-1,5.922698975E-2,3.018653292E-1
2.787711443E0,6.020963192E-4,-2.404621840E-1,5.781841278E-2,2.473163830E-1
2.792685904E0,-3.766474128E-2,-2.705663443E-1,5.632877350E-2,2.789224088E-1
2.797690808E0,-3.793457150E-2,-2.628562450E-1,5.489826202E-2,2.711941306E-1
2.802695731E0,3.647115827E-2,-4.412467480E-1,1.313219070E-1,4.618162852E-1
2.807700578E0,3.623905778E-2,-4.382480383E-1,1.307754517E-1,4.587775399E-1
2.812705501E0,-2.363324165E-3,-3.535158634E-1,1.293907166E-1,3.764585084E-1
2.817710424E0,-2.970218658E-3,-3.461327553E-1,1.310558319E-1,3.701247594E-1
2.822684578E0,7.291337848E-2,-2.623994350E-1,1.298522949E-1,3.017141740E-1
2.827689501E0,-4.628419876E-3,-2.556730509E-1,1.286487579E-1,2.862527452E-1
2.832694395E0,-5.861252546E-3,-2.438607216E-1,1.265535355E-1,2.748057553E-1
2.837699318E0,-8.295404911E-2,-2.373491526E-1,1.394872665E-1,2.875285934E-1
2.842704010E0,-8.244776726E-2,-2.358459234E-1,1.392011642E-1,2.860033182E-1
2.847678467E0,7.045555115E-2,-2.681629658E-1,1.380376816E-1,3.097253016E-1
2.852683390E0,6.939440966E-2,-2.615562677E-1,1.368942261E-1,3.032610994E-1
2.857688308E0,2.976781130E-2,-2.161926031E-1,1.336851120E-1,2.559239602E-1
2.862693231E0,-8.580446243E-3,-2.098600864E-1,1.325778961E-1,2.483782971E-1
2.867698077E0,-8.976042271E-3,-2.035627365E-1,1.314821243E-1,2.424992908E-1
2.872702995E0,-4.742309451E-2,-1.546236277E-1,1.265716553E-1,2.053723449E-1
2.877677226E0,-4.739943147E-2,-1.486690044E-1,1.255321503E-1,2.002685690E-1
2.882682072E0,-4.709547758E-2,-1.853907108E-1,1.253089905E-1,2.286701615E-1
2.887686961E0,-4.734432697E-2,-1.742668152E-1,1.233892441E-1,2.187128568E-1
2.892691884E0,2.821341157E-2,-2.444530725E-1,8.323478699E-2,2.597716902E-1
2.897696822E0,-8.605113626E-2,-2.049514055E-1,8.294773102E-2,2.372555642E-1
2.902701746E0,-8.551433682E-2,-1.985675097E-1,8.183479309E-2,2.311681013E-1
2.907706467E0,2.905264497E-2,-2.674683332E-1,6.367492676E-2,2.764739803E-1
2.912680928E0,2.862870693E-2,-2.555295229E-1,6.166267395E-2,2.644186553E-1
2.917685775E0,-4.693537951E-2,-1.733304262E-1,6.061363220E-2,1.895267235E-1
2.922690712E0,-4.656130075E-2,-1.719298363E-1,6.036567688E-2,1.880740234E-1
2.927695635E0,-8.494615555E-2,-2.802599669E-1,1.031665802E-1,3.104912907E-1
2.932700577E0,-8.438333869E-2,-2.735898495E-1,1.020336151E-1,3.039454099E-1
2.937705269E0,-8.372971416E-2,-2.284438610E-1,1.009874344E-1,2.634306827E-1
2.942679731E0,-4.427346587E-2,-2.178469896E-1,9.921741486E-2,2.434369448E-1
2.947684568E0,-4.391223192E-2,-2.160568237E-1,6.201076508E-2,2.290287540E-1
2.952689491E0,-5.892962217E-3,-2.859821320E-1,6.085205078E-2,2.924439756E-1
2.957694414E0,-5.743324757E-3,-2.791718245E-1,5.973148346E-2,2.855481456E-1
2.962699346E0,-8.192959428E-2,-1.962307692E-1,5.962944031E-2,2.208498208E-1
2.967704269E0,-8.117309213E-2,-1.902879477E-1,5.863952637E-2,2.150282957E-1
2.972678495E0,-4.090815783E-3,-2.981278896E-1,5.749320984E-2,3.036485510E-1
